,PRICE
4107,79000.0
4108,67000.0
4109,75000.0
4110,54097.15890642628
4111,49000.0
4112,59000.0
4113,100000.0
4114,79000.0
4115,40000.0
4116,59000.0
4117,39500.0
4118,53000.0
4119,73000.0
4120,65000.0
4121,55000.0
4122,32300.0
4123,57000.0
4124,46000.0
4125,62000.0
4126,53000.0
4127,57728.98739427701
4128,60000.0
4129,53000.0
4130,42000.0
4131,57728.98898527678
4132,57728.98938302696
4133,57728.9897807762
4134,62000.0
4135,59000.0
4136,53000.0
4137,57000.0
4138,44200.0
4139,53000.0
4141,47100.0
4142,73000.0
4143,42400.0
4144,52000.0
4145,51000.0
4146,26400.0
4147,58000.0
4148,33100.0
4149,64000.0
4150,64000.0
4151,100000.0
4152,52000.0
4153,47100.0
4154,64000.0
4155,32900.0
4156,65000.0
4157,79000.0
4158,64000.0
4159,49800.0
4160,58000.0
4161,62000.0
4162,29400.0
4163,65000.0
4164,47100.0
4166,53000.0
4167,61000.0
4168,57729.00370202307
4169,57000.0
4170,49500.0
4171,51000.0
4172,37700.0
4173,35800.0
4174,73000.0
4175,53000.0
4176,58000.0
4177,60000.0
4178,49000.0
4179,36500.0
4180,49700.0
4181,65000.0
4182,79000.0
4183,47100.0
4184,52000.0
4185,67000.0
4186,61000.0
4187,70000.0
4188,52000.0
4189,57000.0
4190,56000.0
4191,62000.0
4192,39900.0
4193,60000.0
4194,60000.0
4195,64000.0
4196,62000.0
4197,60000.0
4198,48000.0
4199,49900.0
4200,35000.0
4201,59000.0
4202,44900.0
4203,62000.0
4204,62000.0
4205,58000.0
4206,59000.0
4207,44900.0
4208,57000.0
4209,29400.0
4210,29400.0
4211,55000.0
4212,60000.0
4213,100000.0
4214,49900.0
4215,49900.0
4216,62000.0
4217,47100.0
4218,55000.0
4219,27700.0
4220,56000.0
4221,62000.0
4222,27700.0
4227,81000.0
4228,99000.0
4229,123000.0
4230,200000.0
4231,167000.0
4232,205000.0
4233,60130.03690344747
4234,70776.13905178662
4235,71493.3540895246
4236,115000.0
4237,96000.0
4238,83000.0
4239,80000.0
4240,115000.0
4241,119000.0
4242,92000.0
4243,128000.0
4244,170000.0
4245,78000.0
4246,109000.0
4247,58000.0
4248,99000.0
4249,98000.0
4250,238000.0
4251,81000.0
4252,83000.0
4253,112000.0
4254,232000.0
4255,171000.0
4256,232000.0
4257,118000.0
4258,48900.0
4259,78000.0
4260,89000.0
4261,69000.0
4262,92000.0
4263,121000.0
4264,105000.0
4265,48900.0
4266,107000.0
4267,80000.0
4268,54000.0
4269,96000.0
4270,84000.0
4271,165000.0
4272,116000.0
4273,117000.0
4274,131000.0
4275,92000.0
4276,95000.0
4277,116000.0
4278,69000.0
4279,96000.0
4281,96000.0
4282,84000.0
4283,96000.0
4284,72000.0
4285,100000.0
4286,83000.0
4287,80000.0
4288,113000.0
4290,80000.0
4292,95000.0
4293,76000.0
4294,90000.0
4295,80000.0
4296,111000.0
4297,110000.0
4298,180000.0
4299,123000.0
4300,123000.0
4301,105000.0
4302,80000.0
4303,88000.0
4304,95000.0
4305,100000.0
4306,65000.0
4307,104000.0
4308,103000.0
4309,79000.0
4310,82000.0
4311,100000.0
4312,111000.0
4313,110000.0
4314,92000.0
4315,69000.0
4316,130000.0
4317,104000.0
4318,58000.0
4319,80000.0
4320,66000.0
4321,78000.0
4322,93000.0
4323,96000.0
4324,93000.0
4325,232000.0
4326,107000.0
4327,100000.0
4328,48900.0
4329,100000.0
4330,96000.0
4331,72000.0
4332,105000.0
4333,80000.0
4334,87000.0
4335,96000.0
4336,75000.0
4337,60000.0
4338,83000.0
4339,119000.0
4340,139000.0
4341,76000.0
4342,79000.0
4343,117000.0
4344,119000.0
4345,65000.0
4346,94000.0
4347,92000.0
4348,117000.0
4349,100000.0
4350,148000.0
4351,128000.0
4352,73000.0
4353,69000.0
4354,100000.0
4355,106000.0
4356,92000.0
4357,238000.0
4358,111000.0
4359,105000.0
4360,110000.0
4361,88000.0
4362,123000.0
4363,165000.0
4364,53000.0
4365,79000.0
4366,232000.0
4367,90000.0
4368,95000.0
4369,94000.0
4370,70000.0
4371,124000.0
4372,131000.0
4373,105000.0
4374,94000.0
4375,115000.0
4376,100000.0
4377,86000.0
4378,100000.0
4379,119000.0
4380,165000.0
4381,94000.0
4382,103000.0
4383,134000.0
4384,97000.0
4385,108000.0
4386,133000.0
4387,79000.0
4388,84000.0
4389,115000.0
4390,128000.0
4391,110000.0
4392,109000.0
4393,107000.0
4394,103000.0
4395,107000.0
4396,98000.0
4397,132000.0
4398,92000.0
4399,89000.0
4400,125000.0
4401,124000.0
4402,134000.0
4403,87000.0
4404,156000.0
4405,119000.0
4406,93000.0
4407,100000.0
4408,112000.0
4409,82000.0
4410,154000.0
4411,238000.0
4412,58000.0
4413,123000.0
4414,92000.0
4415,103000.0
4416,156000.0
4417,103000.0
4418,119000.0
4419,70000.0
4420,110000.0
4421,67000.0
4422,118000.0
4423,92000.0
4424,97000.0
4425,112000.0
4426,85000.0
4427,75000.0
4428,103000.0
4429,85000.0
4430,98000.0
4431,86000.0
4432,110000.0
4433,105000.0
4434,106000.0
4435,88000.0
4436,100000.0
4437,103000.0
4438,88000.0
4439,119000.0
4440,103000.0
4441,107000.0
4442,123000.0
4443,80000.0
4444,59000.0
4445,98000.0
4446,79000.0
4447,111000.0
4448,77000.0
4449,64000.0
4450,96000.0
4451,73000.0
4452,103000.0
4453,60000.0
4454,106000.0
4455,90000.0
4456,106000.0
4457,103000.0
4458,68000.0
4459,92000.0
4460,83000.0
4461,103000.0
4462,113000.0
4463,91000.0
4464,129000.0
4465,123000.0
4466,112000.0
4467,126000.0
4468,100000.0
4469,132000.0
4470,127000.0
4471,165000.0
4472,75000.0
4473,90000.0
4474,130000.0
4475,100000.0
4476,77000.0
4477,103000.0
4478,78000.0
4479,115000.0
4480,86000.0
4481,53000.0
4482,107000.0
4483,89000.0
4484,96000.0
4485,107000.0
4486,87000.0
4487,54000.0
4488,80000.0
4489,109000.0
4490,97000.0
4491,232000.0
4492,90000.0
4493,100000.0
4494,85000.0
4495,107000.0
4496,48900.0
4497,63000.0
4498,92000.0
4499,73000.0
4500,119000.0
4501,77000.0
4502,119000.0
4503,54000.0
4504,100000.0
4505,100000.0
4506,156000.0
4507,54000.0
4508,187000.0
4510,111236.26557347551
4512,70000.0
4513,64000.0
4515,77000.0
4516,67650.83516582288
4517,49900.0
4518,67000.0
4519,52000.0
4520,42500.0
4521,52000.0
4522,64000.0
4523,52000.0
4524,47300.0
4525,54000.0
4526,49900.0
4527,52000.0
4529,35900.0
4530,37700.0
4532,65000.0
4533,60000.0
4534,55000.0
4535,36600.0
4536,59879.19621495437
4537,64000.0
4538,59879.19701045379
4539,64000.0
4540,64000.0
4541,61000.0
4542,63000.0
4543,64000.0
4544,64000.0
4545,59000.0
4546,67000.0
4547,58000.0
4548,55000.0
4549,59879.20138570294
4550,59879.20178345218
4551,45900.0
4552,59879.202578952536
4554,55000.0
4555,73000.0
4556,64000.0
4557,45400.0
4558,63000.0
4559,45700.0
4560,48900.0
4561,46100.0
4562,66000.0
4563,79000.0
4564,47300.0
4565,39000.0
4566,59000.0
4567,34700.0
4568,59879.2089429507
4569,47500.0
4570,64000.0
4571,60000.0
4572,67650.85743981693
4573,58000.0
4574,59879.2113294499
4575,73000.0
4576,59879.21212494932
4577,29400.0
4578,54000.0
4580,58000.0
4581,64000.0
4582,59879.21451144945
4583,60000.0
4584,64000.0
4585,52000.0
4586,47500.0
4587,47300.0
4588,64000.0
4589,97000.0
4590,63000.0
4591,39900.0
4592,55000.0
4593,64000.0
4594,55000.0
4595,56000.0
4596,39800.0
4597,58000.0
4598,60000.0
4599,77000.0
4600,45700.0
4601,47300.0
4602,55000.0
4603,73000.0
4604,63000.0
4605,63000.0
4606,55000.0
4607,61000.0
4608,64000.0
4609,65000.0
4610,45700.0
4611,27700.0
4612,27700.0
4613,55000.0
4614,60000.0
4615,54000.0
4616,55000.0
4617,70000.0
4618,55000.0
4619,29400.0
4620,64000.0
4621,65000.0
4622,39900.0
4623,60000.0
4624,47900.0
4625,60000.0
4626,55000.0
4627,55000.0
4628,69000.0
4629,39400.0
4630,64000.0
4631,64000.0
4632,63000.0
4633,64000.0
4634,118000.0
4635,78000.0
4636,117000.0
4637,130000.0
4638,118000.0
4639,85000.0
4640,124000.0
4641,84000.0
4642,134000.0
4643,102000.0
4644,102000.0
4645,86000.0
4646,125000.0
4647,120000.0
4648,80000.0
4649,135000.0
4650,123000.0
4651,86000.0
4652,106000.0
4653,93000.0
4654,130000.0
4655,238000.0
4656,86000.0
4657,238000.0
4658,58000.0
4659,89000.0
4660,99000.0
4661,130000.0
4662,81000.0
4663,81000.0
4664,92000.0
4665,191000.0
4666,94000.0
4667,129000.0
4668,102000.0
4669,232000.0
4670,110000.0
4671,112000.0
4672,98000.0
4673,75000.0
4674,70000.0
4675,98000.0
4676,99000.0
4677,81000.0
4678,80000.0
4679,156000.0
4680,67000.0
4681,58000.0
4682,98000.0
4683,240000.0
4684,135000.0
4685,95000.0
4686,93000.0
4687,93000.0
4688,131000.0
4689,156000.0
4690,103478.03911541309
4691,103478.03951316234
4692,115000.0
4693,80000.0
4694,99000.0
4695,103478.04110416211
4696,115000.0
4697,99000.0
4698,94000.0
4699,141000.0
4700,80000.0
4701,80000.0
4702,99000.0
4703,103000.0
4704,165000.0
4705,90000.0
4706,99000.0
4707,68000.0
4708,67000.0
4709,99000.0
4710,128000.0
4711,96000.0
4712,137000.0
4713,105000.0
4714,123000.0
4715,71000.0
4716,105000.0
4717,79000.0
4718,92000.0
4719,71000.0
4720,76000.0
4721,94000.0
4722,69000.0
4723,156000.0
4724,120000.0
4725,99000.0
4726,106000.0
4727,99000.0
4728,89000.0
4729,160715.00156430993
4730,63000.0
4731,131000.0
4732,86000.0
4733,77000.0
4734,99000.0
4735,114000.0
4736,99000.0
4737,62000.0
4738,97000.0
4739,135000.0
4740,70000.0
4741,156000.0
4742,156000.0
4743,94000.0
4744,78000.0
4745,93000.0
4746,63000.0
4747,106000.0
4748,102000.0
4749,113000.0
4750,90000.0
4751,78000.0
4752,73000.0
4753,97000.0
4754,77000.0
4755,73000.0
4756,113000.0
4757,115000.0
4758,99000.0
4759,77000.0
4760,127000.0
4761,76000.0
4762,58000.0
4763,58000.0
4764,147000.0
4765,119000.0
4766,102000.0
4767,126000.0
4768,222000.0
4769,318000.0
4770,318000.0
4771,164000.0
4772,128000.0
4773,232000.0
4774,80000.0
4775,115000.0
4776,53000.0
4777,79000.0
4779,79000.0
4780,90000.0
4781,137000.0
4782,122000.0
4783,165000.0
4784,117000.0
4785,127000.0
4786,98000.0
4787,87000.0
4788,165000.0
4789,139000.0
4790,84000.0
4791,88000.0
4792,131000.0
4793,132000.0
4795,76000.0
4796,53000.0
4797,67000.0
4798,105000.0
4799,90000.0
4800,238000.0
4801,130000.0
4802,80000.0
4803,112000.0
4804,82000.0
4805,112000.0
4806,85000.0
4807,115000.0
4808,177000.0
4809,101000.0
4810,94000.0
4811,131000.0
4812,134000.0
4813,94000.0
4814,132000.0
4815,156000.0
4816,133000.0
4817,123000.0
4818,87000.0
4819,93000.0
4820,72000.0
4821,127000.0
4822,119000.0
4823,58000.0
4824,99000.0
4825,118000.0
4826,80000.0
4827,106000.0
4828,63000.0
4829,115000.0
4830,89000.0
4831,137000.0
4832,125000.0
4833,127000.0
4834,90000.0
4835,150000.0
4836,189000.0
4837,79000.0
4838,156000.0
4839,92000.0
4840,156000.0
4841,103000.0
4842,115000.0
4843,60000.0
4844,79000.0
4845,77000.0
4846,100000.0
4847,238000.0
4848,87000.0
4849,112000.0
4850,64000.0
4851,120000.0
4852,54000.0
4853,93000.0
4854,148000.0
4855,100000.0
4856,60000.0
4857,127000.0
4858,81000.0
4859,89000.0
4860,129000.0
4861,156000.0
4862,104000.0
4863,92000.0
4864,66000.0
4865,81000.0
4866,102000.0
4867,103000.0
4868,71000.0
4869,75000.0
4870,90000.0
4871,126000.0
4872,84000.0
4873,117000.0
4874,137000.0
4875,94000.0
4876,79000.0
4877,87000.0
4878,74000.0
4879,76000.0
4880,78000.0
4881,99000.0
4882,105000.0
4883,93000.0
4884,118000.0
4885,137000.0
4886,137000.0
4887,105000.0
4888,70000.0
4889,95000.0
4890,79000.0
4891,84000.0
4892,119000.0
4893,115000.0
4894,75000.0
4895,137000.0
4896,135000.0
4897,99000.0
4898,74000.0
4899,93000.0
4900,99000.0
4901,90000.0
4902,131000.0
4903,118000.0
4904,70000.0
4905,165000.0
4906,135000.0
4907,131000.0
4908,94000.0
4909,99000.0
4910,156000.0
4911,98000.0
4912,94000.0
4913,83000.0
4914,122000.0
4915,116918.37053306587
4917,41200.0
4918,64000.0
4919,46000.0
4920,61000.0
4921,75000.0
4922,100000.0
4923,48700.0
4924,62000.0
4926,41000.0
4928,60218.94297400862
4930,60218.942766493186
4932,56000.0
4933,73000.0
4934,53114.59720628895
4935,56000.0
4936,56000.0
4937,65000.0
4939,56000.0
4940,57000.0
4941,53000.0
4942,61000.0
4944,48200.0
4945,64000.0
4946,29400.0
4947,56000.0
4949,60218.94079508446
4950,64000.0
4951,64000.0
4952,56000.0
4953,61000.0
4955,53000.0
4956,100000.0
4957,39000.0
4958,67273.5792935174
4959,36600.0
4960,64000.0
4962,47700.0
4963,63000.0
4964,39900.0
4966,56000.0
4967,60000.0
4968,58000.0
4969,79000.0
4970,44900.0
4971,64000.0
4972,67000.0
4973,64000.0
4974,60000.0
4975,46000.0
4976,46500.0
4977,52000.0
4978,56000.0
4979,53000.0
4980,49200.0
4981,48700.0
4982,56981.67780551314
4983,44900.0
4984,42000.0
4986,49900.0
4987,73000.0
4988,44900.0
4989,73000.0
4990,42000.0
4991,100000.0
4992,61000.0
4993,64000.0
4994,97000.0
4995,27700.0
4996,34000.0
4997,80000.0
4998,45900.0
4999,60000.0
5000,36000.0
5001,53000.0
5002,44900.0
5003,59000.0
5004,64000.0
5005,65000.0
5006,55000.0
5007,48000.0
5008,39500.0
5009,44900.0
5010,79000.0
5011,70000.0
5012,46900.0
5013,61000.0
5014,59000.0
5015,53000.0
5016,61000.0
5017,49200.0
5018,39900.0
5019,73000.0
5020,55000.0
5021,60000.0
5022,46900.0
5023,61000.0
5024,42000.0
5025,50000.0
5026,52000.0
5027,56000.0
5028,34900.0
5029,48500.0
5030,49200.0
5031,52000.0
5032,64000.0
5033,51000.0
5034,58000.0
5035,51000.0
5036,60000.0
5040,139000.0
5041,132000.0
5042,79000.0
5043,87000.0
5044,159000.0
5045,140000.0
5046,89000.0
5047,155000.0
5048,101000.0
5049,104000.0
5050,152000.0
5051,156000.0
5052,177000.0
5054,238000.0
5055,101000.0
5056,112000.0
5057,164000.0
5058,96000.0
5059,165000.0
5060,101000.0
5061,75000.0
5062,107000.0
5063,238000.0
5064,80000.0
5065,90000.0
5066,101000.0
5067,125000.0
5068,70000.0
5069,68000.0
5070,75582.87674688175
5071,75582.8766431231
5072,75582.87653936632
5073,75582.87643560767
5074,75582.87633184902
5075,75582.87622809038
5076,75582.87612433173
5077,75582.87602057494
5078,75582.8759168163
5079,75582.87581305765
5080,75582.875709299
5081,75582.87560554035
5082,75582.87550178356
5083,75582.87539802492
5084,75582.87529426627
5085,75582.87519050762
5086,75582.87508674897
5087,75582.87498299219
5088,75582.87487923354
5089,75582.87477547489
5090,75582.87467171624
5091,75582.8745679576
5092,75582.87446420081
5093,75582.87436044216
5094,75582.87425668351
5095,75582.87415292487
5096,75582.87404916622
5097,75582.87394540943
5098,75582.87384165078
5099,75582.87373789214
5100,75582.87363413349
5101,75582.87353037484
5102,75582.87342661805
5103,75582.8733228594
5104,75582.87321910076
5105,75582.87311534211
5106,75582.87301158346
5107,75582.87290782668
5108,75582.87280406803
5109,75582.87270030938
5110,75582.87259655073
5111,75582.87249279208
5112,75582.8723890353
5113,75582.87228527665
5114,75582.872181518
5115,75582.87207775936
5116,75582.8719740007
5117,75582.87187024392
5118,75582.87176648527
5119,75582.87166272663
5120,101000.0
5121,75582.87145520933
5122,75582.87135145254
5123,75582.8712476939
5124,75582.87114393525
5125,75582.8710401766
5126,75582.87093641795
5127,75582.87083266117
5128,75582.87072890252
5129,75582.87062514387
5130,75582.87052138522
5131,75582.87041762657
5132,75582.87031386979
5133,75582.87021011114
5134,75582.8701063525
5135,75582.87000259385
5136,75582.8698988352
5137,75582.86979507841
5138,75582.86969131976
5139,75582.86958756112
5140,75582.86948380247
5141,75582.86938004382
5142,75582.86927628703
5143,75582.86917252839
5144,76000.0
5145,75582.86896501109
5146,75582.86886125244
5147,75582.86875749566
5148,75582.86865373701
5149,75582.86854997836
5150,75582.86844621971
5151,75582.86834246106
5152,75582.86823870428
5153,75582.86813494563
5154,75582.86803118698
5155,75582.86792742833
5156,75582.86782366969
5157,75582.8677199129
5158,68000.0
5159,75582.8675123956
5160,75582.86740863696
5161,75582.86730487831
5162,75582.86720112152
5163,75582.86709736288
5164,75582.86699360423
5165,75582.86688984558
5166,75582.86678608693
5167,75582.86668233015
5168,75582.8665785715
5169,75582.86647481285
5170,75582.8663710542
5171,75582.86626729555
5172,75582.86616353877
5173,75582.86605978012
5174,75582.86595602147
5175,75582.86585226282
5176,75582.86574850418
5177,75582.86564474739
5178,75582.86554098874
5179,75582.8654372301
5180,75582.86533347145
5181,75582.8652297128
5182,75582.86512595601
5183,75582.86502219737
5184,75582.86491843872
5185,75582.86481468007
5186,75582.86471092142
5187,75582.86460716464
5188,75582.86450340599
5189,75582.86439964734
5190,75582.86429588869
5191,75582.86419213004
5192,75582.86408837326
5193,75582.86398461461
5194,75582.86388085596
5195,75582.86377709731
5196,75582.86367333867
5197,75582.86356958188
5198,75582.86346582323
5199,75582.86336206459
5200,75582.86325830594
5201,75582.86315454729
5202,75582.8630507905
5203,75582.86294703186
5204,75582.86284327321
5205,75582.86273951456
5206,75582.86263575591
5207,75582.86253199913
5208,75582.86242824048
5209,75582.86232448183
5210,75582.86222072318
5211,75582.86211696453
5212,75582.86201320775
5213,75582.8619094491
5214,75582.86180569045
5215,75582.8617019318
5216,75582.86159817316
5217,75582.86149441637
5218,75582.86139065772
5219,75582.86128689907
5220,75582.86118314043
5221,75582.86107938178
5222,75582.860975625
5223,75582.86087186635
5224,75582.8607681077
5225,75582.86066434905
5226,75582.8605605904
5227,75582.86045683362
5228,75582.86035307497
5229,75582.86024931632
5230,75582.86014555767
5231,75582.86004179902
5232,75582.85993804224
5233,75582.85983428359
5234,75582.85973052494
5235,75582.8596267663
5236,75582.85952300765
5237,75582.85941925086
5238,75582.85931549221
5239,75582.85921173356
5240,75582.85910797492
5241,75582.85900421627
5242,75582.85890045948
5243,75582.85879670084
5244,75582.85869294219
5245,75582.85858918354
5246,75582.85848542489
5247,75582.8583816681
5248,75582.85827790946
5249,75582.85817415081
5250,75582.85807039216
5251,75582.85796663351
5252,75582.85786287487
5253,75582.85775911808
5254,75582.85765535943
5255,75582.85755160078
5256,75582.85744784214
5257,75582.85734408349
5258,75582.8572403267
5259,75582.85713656805
5260,75582.8570328094
5261,75582.85692905076
5262,75582.85682529211
5263,75582.85672153533
5264,75582.85661777668
5265,75582.85651401803
5266,75582.85641025938
5267,75582.85630650073
5268,75582.85620274395
5269,75582.8560989853
5270,75582.85599522665
5271,75582.855891468
5272,75582.85578770936
5273,75582.85568395257
5274,75582.85558019392
5275,75582.85547643527
5276,75582.85537267663
5277,75582.85526891798
5278,75582.85516516119
5279,75582.85506140254
5280,75582.8549576439
5281,75582.85485388525
5282,75582.8547501266
5283,75582.85464636981
5284,75582.85454261117
5285,75582.85443885252
5286,75582.85433509387
5287,75582.85423133522
5288,75582.85412757844
5289,75582.85402381979
5290,75582.85392006114
5291,75582.8538163025
5292,75582.85371254385
5293,75582.85360878706
5294,75582.85350502841
5295,75582.85340126976
5296,75582.85329751112
5297,75582.85319375247
5298,75582.85308999568
5299,75582.85298623703
5300,75582.85288247839
5301,75582.85277871974
5302,75582.85267496109
5303,75582.8525712043
5304,75582.85246744566
5305,75582.85236368701
5306,75582.85225992836
5307,75582.85215616971
5308,75582.85205241293
5309,75582.85194865428
5310,75582.85184489563
5311,75582.85174113698
5312,75582.85163737833
5313,75582.85153362155
5314,75582.8514298629
5315,75582.85132610425
5316,75582.8512223456
5317,75582.85111858696
5318,75582.85101483017
5319,75582.85091107152
5320,75582.85080731288
5321,75582.85070355423
5322,75582.85059979558
5323,75582.8504960388
5324,75582.85039228015
5325,75582.8502885215
5326,75582.85018476285
5327,75582.8500810042
5328,75582.84997724742
5329,75582.84987348877
5330,75582.84976973012
5331,75582.84966597147
5332,75582.84956221282
5333,75582.84945845604
5334,75582.84935469739
5335,75582.84925093874
5336,75582.8491471801
5337,75582.84904342145
5338,75582.84893966466
5339,75582.84883590601
5340,75582.84873214737
5341,51000.0
5342,73000.0
5343,65000.0
5344,63000.0
5345,51000.0
5346,75582.84810959734
5347,75582.84800583869
5348,75582.8479020819
5349,75582.84779832326
5350,75582.84769456461
5351,75582.84759080596
5352,75582.84748704731
5353,75582.84738329053
5354,75582.84727953188
5355,75582.84717577323
5356,75582.84707201459
5357,75582.84696825594
5358,75582.84686449915
5359,75582.8467607405
5360,73000.0
5361,60000.0
5362,75582.84644946456
5363,75582.84634570777
5364,75582.84624194913
5365,75582.84613819048
5366,75582.84603443183
5367,55000.0
5368,75582.8458269164
5369,75582.84572315775
5370,75582.8456193991
5371,75582.84551564045
5372,75582.8454118818
5373,75582.84530812502
5374,75582.84520436637
5375,75582.84510060772
5376,75582.84499684907
5377,75582.84489309043
5378,75582.84478933364
5379,75582.844685575
5380,75582.84458181635
5381,75582.8444780577
5382,75582.84437429905
5383,75582.84427054226
5384,75582.84416678362
5385,61096.63743126951
5386,75582.84395926632
5387,61000.0
5388,75582.84375175089
5389,73000.0
5390,75582.84354423359
5391,75582.84344047494
5392,75582.8433367163
5393,75582.84323295951
5394,75582.84312920086
5395,75582.84302544221
5396,75582.84292168356
5397,75582.84281792492
5398,27700.0
5399,75582.84261040948
5400,75582.84250665084
5401,75582.84240289219
5402,75582.84229913354
5403,75582.84219537675
5404,75582.8420916181
5405,75582.84198785946
5406,75582.84188410081
5407,75582.84178034216
5408,75582.84167658538
5409,75582.84157282673
5410,75582.84146906808
5411,43600.0
5412,75582.84126155078
5413,75582.841157794
5414,75582.84105403535
5415,75582.8409502767
5416,75582.84084651805
5417,75582.8407427594
5418,75582.84063900262
5419,75582.84053524397
5420,75582.84043148533
5421,75582.84032772668
5422,75582.84022396803
5423,75582.84012021124
5424,75582.8400164526
5425,75582.83991269395
5426,75582.8398089353
5427,75582.83970517665
5428,75582.83960141987
5429,75582.83949766122
5430,75582.83939390257
5431,75582.83929014392
5432,75582.83918638527
5433,75582.83908262849
5434,75582.83897886984
5435,75582.83887511119
5436,75582.83877135254
5437,75582.8386675939
5438,75582.83856383711
5439,75582.83846007846
5440,75582.83835631981
5441,75582.83825256117
5442,75582.83814880252
5443,75582.83804504573
5444,75582.83794128709
5445,75582.83783752844
5446,75582.83773376979
5447,75582.83763001114
5448,75582.83752625436
5449,75582.83742249571
5450,75582.83731873706
5451,75582.83721497841
5452,75582.83711121976
5453,75582.83700746112
5454,75582.83690370433
5455,75582.83679994568
5456,75582.83669618703
5457,75582.83659242839
5458,75582.83648866974
5459,75582.83638491295
5460,75582.8362811543
5461,75582.83617739566
5462,75582.83607363701
5463,75582.83596987836
5464,155000.0
5465,102000.0
5466,125000.0
5468,102000.0
5469,150000.0
5470,80000.0
5471,112000.0
5472,87000.0
5473,83000.0
5474,232000.0
5475,232000.0
5476,88000.0
5477,112000.0
5478,93000.0
5479,119000.0
5480,101000.0
5481,70000.0
5482,80000.0
5483,91000.0
5484,110000.0
5485,96000.0
5486,156000.0
5487,130000.0
5488,65000.0
5489,102000.0
5490,134000.0
5491,107000.0
5492,87000.0
5493,107000.0
5494,59000.0
5495,159000.0
5496,75582.83254585601
5497,75582.83244209737
5498,75582.83233833872
5499,75582.83223458193
5500,75582.83213082328
5501,75582.83202706464
5502,75582.83192330599
5503,75582.83181954734
5504,75582.83171579055
5505,75582.8316120319
5506,75582.83150827326
5507,75582.83140451461
5508,75582.83130075596
5509,75582.83119699918
5510,75582.83109324053
5511,75582.83098948188
5512,75582.83088572323
5513,75582.83078196459
5514,75582.8306782078
5515,75582.83057444915
5516,75582.8304706905
5517,75582.83036693186
5518,75582.83026317321
5519,75582.83015941642
5520,75582.83005565777
5521,75582.82995189913
5522,75582.82984814048
5523,75582.82974438183
5524,75582.82964062504
5525,75582.8295368664
5526,75582.82943310775
5527,75582.8293293491
5528,75582.82922559045
5529,75582.82912183367
5530,75582.82901807502
5531,75582.82891431637
5532,75582.82881055772
5533,75582.82870679908
5534,75582.82860304229
5535,75582.82849928364
5536,75582.828395525
5537,75582.82829176635
5538,75582.8281880077
5539,75582.82808425091
5540,75582.82798049226
5541,75582.82787673362
5542,75582.82777297497
5543,75582.82766921632
5544,75582.82756545953
5545,75582.82746170089
5546,75582.82735794224
5547,75582.82725418359
5548,75582.82715042494
5549,75582.82704666816
5550,75582.82694290951
5551,75582.82683915086
5552,75582.82673539221
5553,75582.82663163356
5554,75582.82652787678
5555,75582.82642411813
5556,75582.82632035948
5557,104000.0
5558,75582.82611284219
5559,119000.0
5560,75582.82590532675
5561,75582.8258015681
5562,75582.82569780946
5563,75582.82559405081
5564,75582.82549029402
5565,75582.82538653538
5566,75582.82528277673
5567,75582.82517901808
5568,75582.82507525943
5569,75582.82497150265
5570,75582.824867744
5571,75582.82476398535
5572,75582.8246602267
5573,75582.82455646805
5574,75582.82445271127
5575,75582.82434895262
5576,75582.82424519397
5577,75582.82414143533
5578,75582.82403767668
5579,105000.0
5580,75582.82383016124
5581,75582.8237264026
5582,75582.82362264395
5583,75582.8235188853
5584,75582.82341512851
5585,75582.82331136987
5586,75582.82320761122
5587,75582.82310385257
5588,75582.82300009392
5589,75582.82289633714
5590,75582.82279257849
5591,75582.82268881984
5592,75582.82258506119
5593,75582.82248130254
5594,75582.82237754576
5595,75582.82227378711
5596,75582.82217002846
5597,75582.82206626981
5598,75582.82196251117
5599,75582.82185875438
5600,75582.82175499573
5601,75582.82165123709
5602,75582.82154747844
5603,75582.82144371979
5604,75582.821339963
5605,75582.82123620436
5606,75582.82113244571
5607,75582.82102868706
5608,75582.82092492841
5609,75582.82082117163
5610,75582.82071741298
5611,75582.82061365433
5612,75582.82050989568
5613,75582.82040613703
5614,75582.82030238025
5615,75582.8201986216
5616,75582.82009486295
5617,75582.8199911043
5618,75582.81988734566
5619,75582.81978358887
5620,75582.81967983022
5621,75582.81957607158
5622,86000.0
5623,75582.81936855428
5624,75582.8192647975
5625,75582.81916103885
5626,75582.8190572802
5627,75582.81895352155
5628,75582.8188497629
5629,75582.81874600612
5630,75582.81864224747
5631,75582.81853848882
5632,75582.81843473017
5633,75582.81833097152
5634,75582.81822721474
5635,75582.81812345609
5636,75582.81801969744
5637,75582.8179159388
5638,75582.81781218015
5639,75582.81770842336
5640,75582.81760466471
5641,75582.81750090607
5642,75582.81739714742
5643,75582.81729338877
5644,75582.81718963198
5645,75582.81708587334
5646,75582.81698211469
5647,75582.81687835604
5648,75582.81677459739
5649,75582.8166708406
5650,75582.81656708196
5651,75582.81646332331
5652,75582.81635956466
5653,75582.81625580601
5654,75582.81615204923
5655,75582.81604829058
5656,75582.81594453193
5657,75582.81584077328
5658,72191.99776041135
5659,75582.81563325599
5660,75582.8155294992
5661,75582.81542574055
5662,83000.0
5663,75582.81521822326
5664,75582.81511446461
5665,75582.81501070783
5666,75582.81490694918
5667,75582.81480319053
5668,75582.81469943188
5669,75582.81459567323
5670,75582.81449191645
5671,75582.8143881578
5672,75582.81428439915
